reviewerID,asin,reviewerName,helpful/0,helpful/1,reviewText,overall,summary,unixReviewTime,reviewTime
A3HTK3AXNRQPB4,0000031887,NICOLE,0,0,This is exactly what I needed to make my 8 year old daughter's Halloween costume more full in appearance.  It arrived quickly and fit her well.,5,Nice Tutu.  Great Price.,1381190400,"10 8, 2013"
AIOBIJPQQYVGF,0000031887,nicole p,0,0,"This was a gift for my 2 year old niece. The waist fit just right and the elastic will let her wear it for quite a long time. I was afraid it would be long and saggy on her because she's so small, but I was happy to see the length was perfect and it was quite fluffy. Will be looking to buy more in other colors!",5,Light Blue Tutu,1356652800,"12 28, 2012"
A3FJTVM4IPI1EH,0000031887,noelle,0,0,"We got this for my daughter for Christmas, she has only worn it a few times this week, its only new years now and it is completely unraveling! The material is so cheap, I can't even sew it back on, it would just unravel again, I had to completely remake it! Not worth it, very disappointed!",1,fell apart within one week,1388448000,"12 31, 2013"
AVO4HVY3FB4V9,0000031887,"Nonni Maz ""Nonni Maz""",0,0,"greatgrand daughters love them, put them on the minute they got them. I was really happy they loved them all",5,not one bad one in the bunch,1363478400,"03 17, 2013"
AL9TMYF2F9KG4,0000031887,NOT HAPPY,2,8,When i was purchasing this item i was under the impression that i was going to recieve all colors of the tutus but when i just recieved my package i only recieved 1!!!!! there was no where i could pick my color so thats why i figured it came with all the colors. the picture is false advertisment showing all colors and then when you get your package you only get one!!,1,DISAPOINTED,1355961600,"12 20, 2012"
A1X2FUL63CP7VJ,0000031887,NY,0,1,"this is a great tutu for a smaller child! nicely made, great buy for 7 bucks! i am happy with my purchase",5,great tutu for a three year old!,1361577600,"02 23, 2013"
AFXH949RTJAQ7,0000031887,Olivia Buck,0,0,The item was perfect for my 3 year old granddaughter who is taking her first ballet class.  Materials were good and the item came quickly.  Great price.,5,Girls ballet tutu - lavender,1398729600,"04 29, 2014"
A133IR93TLOVP2,0000031887,"oscar ""oscar""",0,0,"Unfortunately this skirts elastic is not stretchy enough to accommodate the 2-9 yr old range., This is CRAZY!!  I would say it only stretches through about 1 size..  I would throw this in a costume play chest (with a safety pin handy) and call it a day",2,I should have paid more attention to the age range..,1304208000,"05 1, 2011"
A1V464PW4ZANJG,0000031887,"Pat ""Pat""",0,0,"Great price, and it came within a reasonable amount of time. If I ever need any additional Tutu's I would buy them from this company.",5,good price,1357344000,"01 5, 2013"
A2EG8HE11LJ607,0000031887,Patrick,0,0,"I was right....girls still like to dress up in net skirts. I bought my granddaughter three of these tutus and she has one on just about every day. She is not quite three and has a tiny waist, and skirt fits her fine, so I don't know if it would work for anyone over about 4-5 years. It's fairly well made...not great but pretty good. The waistband may give out eventually...as it gets very twisted every time she takes it off. But it's a great value, because she plays with it more than most of her other toys.",4,Hours of fun,1392163200,"02 12, 2014"
A1COBK3A74D4LM,0000031887,Patti,0,0,Was really cute when I received it. Washed it on a gentle cycle because my grand daughter has severe allergies and the entire thing came apart. Needed it for a school production and had to handstich the waistband back together. Would not buy again.,1,Not pleased!,1395360000,"03 21, 2014"
A23GG2TKYMRVN9,0000031887,Pen Name,0,0,"I'm a 21yo male. Waist 30-31, 150lbs and it fits me just fine. Just a little tight getting it around my thighs but it fits just fine. Bought it for a Halloween costume. Very pleased. Order oct 17th. Shipped oct 22nd. Delivered oct 25th",4,Very pleased,1382659200,"10 25, 2013"
A81G529LBP1QS,0000031887,Pez624,0,0,Love it and my daughter loves it--perfect for dress up or even to wear out. It's affordable and a hit!,5,perfect,1389744000,"01 15, 2014"
A34XW9BT605VKF,0000031887,plara,0,0,Really cute tutu at a bargain price! My 12yr old daughter used it for a Minnie mouse costume. We were really happy with the purchase and only reason for not giving it 5 stars is that it arrived a couple days later than promised date.,4,cute tutu,1384041600,"11 10, 2013"
A1JR9KKF6UKUWW,0000031887,Queens Meadow,0,0,Bought this for my niece as part of her fairy outfit.  She loves it and wears it all the time.  Well made for the price.,5,must have for a fairy princess,1359504000,"01 30, 2013"
A1M7MWBQJEJWLY,0000031887,Rachel A. Reinhart,9,12,"I'm really happy with the quality of this tutu, the satin waistband was a lovely touch, and I was happily surprised at the many layers of tulle, this is not a cheaply made tutu! This is a perfect present for my niece, thanks!",5,Great Tutu for a Great Price,1260662400,"12 13, 2009"
A2TG259EXI9PJ0,0000031887,"Rachel R. ""Wife and Mom""",0,0,We purchased a black tutu.  My 5 year old and 2 year old can both where it!  They love how 'fancy' it is and I love how cute it is!,5,Cute!,1353801600,"11 25, 2012"
A3CUJXOEDKEG6Z,0000031887,Rich &amp; Stephanie,0,1,"This is such a cute skirt.  It seems flimsy and small when you take it out of the package, but once my five-year-old put it on, I could see that it was perfect.  It's just what it looks like and will likely fit smaller and larger than her 5T size.",5,"What a cute, great priced product!",1383004800,"10 29, 2013"
A32RATXYQYQGKD,0000031887,Rochelle Horbacz,0,0,"I bought this for my 2 year old niece for Christmas. My sister-in-law told me that she wears it every night before she goes to bed. She is really into the color pink right now, the fuchsia tutu was a big hit for her.",5,Pretty in Pink,1357344000,"01 5, 2013"
A2CVMPLEVPROEJ,0000031887,Rockchalkhawk,0,0,Bought as part of a Christmas gift for 4 year old niece. She's big into ballet and dance and just loved this! It's very fluffy and full and since it has an elastic waist it is something she can wear now and into the future. This was about knee length on her. This would also make a cute piece for a costume. Would recommend!,5,Cute and Fun!,1389225600,"01 9, 2014"
A1MLV9MT4IXA0T,0000031887,Rocky,0,0,"I bought this tutu for my daughter as a piece for her Halloween costume! As soon as she got she wore the heck out of it!, it is as cute as can be!",5,cute and fun,1353110400,"11 17, 2012"
AIYX758V2D0UB,0000031887,Rosany,3,4,"In my three years old and I loved this tutu. It looks beautiful, good quality, I'm perfect :) I loved it",5,Excellent Tutu!!!,1350518400,"10 18, 2012"
A1YSA1CX7C2ZPK,0000031887,Rudy P,0,0,"Not a great purchase. I bought this for my four year old. It was a little tight and cheaply made. It will not be long for this world. She is happy with it, but she doesn't know better. I would not recommend.",2,Cheaply made,1395100800,"03 18, 2014"
AQ2NZ5X891VX1,0000031887,SA Librarian,14,14,I ordered this tutu for my three year-old niece who loves to dress up as a ballerina. I was pleasantly surprised at the great quality of the fabric and it has held up very well through her many costume changes. ;)I would definitely recommend this item to others.,5,Tutu Cute!,1295308800,"01 18, 2011"
ACZ9WSDD2ZUOJ,0000031887,Sandra W.,0,0,"Well, the color that it stated that it was, it was NOT!  The color was more a sea-green color not really turquoise.  This was cute for the price but I failed to look and see that this tutu was not lined.  Boo!  I got this to use as part of an outfit.  However, had it been just for dress up it was fine and priced ok.",3,Ballerina tutu turquoise,1368057600,"05 9, 2013"
A1ZU1YW5FL9D67,0000031887,"S. Anglesey ""Luv2WebShop""",0,0,This tutu worked well for a halloween costume. Pretty well made and a great buy for the cost. Just be aware that the dye lots can be quite different. I ordered two for matching costumes and one was a dark purple and the other was almost a lavender purple.,5,Great costume addition,1387756800,"12 23, 2013"
A37UGK880T4JRQ,0000031887,Sarah,0,0,I gave this to my 2 year old niece for xmas and she loves it.  My sister says that it's pretty sturdy too so well worth it.,5,Niece loves this,1362182400,"03 2, 2013"
A14LUEGQU5B7Y3,0000031887,Sarah K Cook,0,0,My daughter uses these for dance lessons. We have ordered a few different colors because they are so inexpensive. They're holding up well. My only complaint is that one has to watch being charged separate shipping on each item.,5,Cute!,1369872000,"05 30, 2013"
A3EO6YX8PSSUUZ,0000031887,SaraStan,0,0,I put it on my two year old and it fit great. I put it on myself and it fit as well and I'm 25. Very elastic and bounces right back.,5,Very elastic,1396310400,"04 1, 2014"
A1S50GMFBQLUCJ,0000031887,save123,0,0,This is great tutu at a very reasonable price! I would definitely buy again. My 4 yr old daughter loves it!,5,Worth every penny!,1390953600,"01 29, 2014"
A25KV0BO428QJJ,0000031887,Saveadimetospendabuck,0,0,"I bought this TuTu for a Halloween costume. I was hesitant because of not seeing it before buying it and all the cheap ones in the stores for Halloween. I am really glad I did. It lasted through 4 parties and 2 nights of Trick or Treating. It is still in great condition to keep with all the dress up clothes. I don't think it was made for a ballet uniform because it doesn't look that ""straight"" at the bottom.I highly recommend and plan on buying more colors.",5,Perfect Halloween Costume Addition,1351728000,"11 1, 2012"
A212HMSQUF21Z5,0000031887,See Witte,2,3,"Love this tu tu for my 2-1/2 year old.  A little longer than what I was expecting, but the elastic waist is durable and tight enough for her, a very good purchasing especially with free shipping.",5,very cute,1293408000,"12 27, 2010"
A2SX7X8QGQVCJU,0000031887,Shannon,0,0,My 4 year old daughter always wants to play dress up. I bought this for her for Christmas and she never wanted to take it off. It is almost a year later and she still has it!! It was well worth the money and has held up this long with nothing wrong with it!! I would recommend it,5,My daughter loved it,1351036800,"10 24, 2012"
A21YJOST89OS1H,0000031887,Sheila Wetjen,0,0,"My granddaughter loved the tutu, it was a gift w a dance stage her grandfather made her. The color was great as well",5,she loved it,1373587200,"07 12, 2013"
A1BRPZYSTVCZLS,0000031887,shellsbells77,12,17,"The product I received is very cheaply made and a waste of money! I opened the package, which did come quickly in the mail, to find a skirt with a single layer of tool, folded in half and sewn together at the top. No other layers then that. There are some rose petals in the middle of the folded tool and a cheap looking rose glued to the front, with excess glue dripping on the petals. It also clearly says "" Made in China "" on the tag. It's such poor quality, I feel completely ripped off! If I saw this in a store I would NOT buy it, but if I had to, I wouldn't spend more then $3.00.",1,Cheap Waste of Money!,1323993600,"12 16, 2011"
AEZ77DW99I6SZ,0000031887,S.,1,1,My Niece loved it & still hasn't taken it off since Xmas! Perfect gift for a lil girl who loves to dress up!,5,Xmas gift,1358121600,"01 14, 2013"
A1EWC0AWPCEHUS,0000031887,Sheryl Mulhausen,0,0,"my granddaughter was twirling within seconds of  opening this gift. It was very well made and should last a while, unless she never takes it off.  By the way she is only  3 and said &#34; I will now dance&#34; .I would definitely recommend this I item.",5,love it,1357948800,"01 12, 2013"
A2LR2PAE5YNP65,0000031887,"Shops with caution ""GA Mom""",0,0,Ordered this for Christmas.  My little girl was trilled.  It fit very well.  She was dancing around the whole room.  Shipping was very fast.  It was a great gift.,5,Great Product,1326067200,"01 9, 2012"
A35PHNBGSS8YWD,0000031887,Stacie,0,0,"Bought my 5 yr old daughter these for xmas, and she wears them once a week to dance and they have held up very well.. Very happy with product, will buy more in the future!!",5,Worth the money!!,1392163200,"02 12, 2014"
A68SIE64OB4T4,0000031887,Stephen Jones,0,0,This item is a lot smaller than expected and although the description says fits up to a 6x this is definitely not the case. I was disappointed.,2,Smaller than expected,1355875200,"12 19, 2012"
A3GE05CK3EL14U,0000031887,Susan Rogers,0,0,I purchased this for my grand daughter who is almost 2 and she loves it!  I am pleased with the quality and the price. The delivery was prompt also.,5,part of a ladybug outfit ......,1362614400,"03 7, 2013"
